,user,date,text,likes,company
276,JeanDuchaine,Mon Oct 26 00:15:27 +0000 2020,"@OmniTalk @takeofftech @getyour10000
The conclusions seem correct but are biased because of looking through one ang… https://t.co/6K1qeD5P2h",0,Amazon
277,swaqqboyyTO,Mon Oct 26 00:15:45 +0000 2020,@llcoolju Thunderfit silicone band Amazon bro,0,Amazon
278,KathAndDrew1,Mon Oct 26 00:15:28 +0000 2020,"Kath and Drew- Church Without Borders 
#newepisode #ListenNow
#podcast #podcasts

Election 2020 and Calling Amazon… https://t.co/LxW81x8U0T",0,Amazon
279,1GoodVibez1,Mon Oct 26 00:15:29 +0000 2020,Why is the $25 Roblox Gift card out of stock at Amazon-,0,Amazon
280,ClarissaJeanneM,Mon Oct 26 00:15:29 +0000 2020,"“If you or anyone you know likes a good read AND #Hallmark #Christmas movies, this is the book for you.”-Amazon Rev… https://t.co/kJWMZOoZBU",0,Amazon
281,MentalHRetweet,Mon Oct 26 00:15:30 +0000 2020,"RT @EichinChangLim: 💞🌸💞🌸💞🌸💞

♥️ THE LOVELOCK 🗝

⏺️https://t.co/72Jl0ap8eR
➡️https://t.co/l6FTPV7QCh
#LoveStory
#RRBC
#WritingCommunity
#Rom…",0,Amazon
282,kanitthasCrafts,Mon Oct 26 00:15:30 +0000 2020,RT @BooksByJJHughes: https://t.co/h8XOiL6Tu1 Storm Riders – a special type of angel. His life ends while protecting a woman. Can Phillip st…,0,Amazon
283,philp_styles,Mon Oct 26 00:15:31 +0000 2020,"RT @boemcl: not amazon coming in with the ""well done hehe 😇"" as if jeff bezos isnt the worst cunt",0,Amazon
284,Uniongal414,Mon Oct 26 00:15:32 +0000 2020,"RT @athenaforall: Will Amazon give 600,000 workers the ability to vote?

The nation’s biggest private employer, Walmart, has committed to p…",0,Amazon
285,Jbenban1,Mon Oct 26 00:15:33 +0000 2020,"RT @shopping_io: @Tronfoundation Now You Can Buy All Amazon, eBay, and Walmart items via $TRX on https://t.co/WAhDgOT5KJ @justinsuntron htt…",0,Amazon
286,ByJasonFoster,Mon Oct 26 00:15:34 +0000 2020,@MVanTryon If you’re a huge nerd like me: https://t.co/5SbOhC39zN,0,Amazon
287,OvertimedealsUK,Mon Oct 26 00:15:34 +0000 2020,"📢 [Amazon UK] 

New Low ⬇ LEGO City 60243 Police Helicopter Chase NOW £22

 https://t.co/DoqrrHNoTs

New Low ⬇ LEGO… https://t.co/Zwg5JNPIG3",0,Amazon
288,AmazonHelp,Mon Oct 26 00:15:34 +0000 2020,@alyssaroseee8 Hello! We're sorry to hear that your Prime Student account has ended. If you're interested in openin… https://t.co/HtJ0qzLgeJ,0,Amazon
289,EichinChangLim,Mon Oct 26 00:15:35 +0000 2020,"🎀💞🌹🎀💞🌹🎀💞🌹

#LoveStory #Romance

🔥”An emotionally charged 
romance.”

Love: A Tangled Knot 
⏺… https://t.co/PnnmrZjrRz",0,Amazon
290,RodolpheLG,Mon Oct 26 00:15:39 +0000 2020,@guardian Will they shut down amazon purchases too ?????,0,Amazon
291,jgmacleodauthor,Mon Oct 26 00:15:40 +0000 2020,"RT @TudorTweep: New Release!

October 1537
At her moment of greatest glory, a Queen of England lies dying

Through the fug of fever, Jane S…",0,Amazon
292,cherrymischivus,Mon Oct 26 00:15:41 +0000 2020,"RT @MainChannel_: Children will delight in the colorful, detailed illustrations &amp;   laugh as people flee in fear from the gentle &amp; kind zom…",0,Amazon
293,JohnRosePutnam,Mon Oct 26 00:15:42 +0000 2020,"RT @SusanneLeist: Each book on sale for #99cents
for Halloween.
Enjoy a creepy good time.

THE DEAD GAME SERIES
@SusanneLeist

https://t.co…",0,Amazon
294,bungobot1,Mon Oct 26 00:15:42 +0000 2020,RT @DD_Serena_: Flow: The Psychology of Optimal Experience (Harper Perennial Modern Classics) https://t.co/mwa5xjyRM4 #Psychology,0,Amazon
295,AcostasMic,Mon Oct 26 00:15:42 +0000 2020,"Watch This:
@PATPmovie
#ThePlotAgainstThePresident
https://t.co/IB78fr5JTQ",0,Amazon
296,lilian3roberts,Mon Oct 26 00:15:43 +0000 2020,https://t.co/6sbd1PJEij “WAVES OF PASSION ” A short romance novella for adults Lindsey's heartbreaking separation l… https://t.co/xDpTAx52Na,0,Amazon
297,dblackal,Mon Oct 26 00:15:43 +0000 2020,"RT @Public_Citizen: Jeff Bezos' wealth soared past $200,000,000,000 while Amazon raised prices on essential products by up to 1,000% during…",0,Amazon
298,tom_mindseye,Mon Oct 26 00:15:44 +0000 2020,"RT @birdwriter7: #New on #Kindle and #KindleUnilimited #fairytale #Christmassy #kidsbooks 

The Girl in The Red Cape: A Mystical Sled Ride…",0,Amazon
299,overtimedeals,Mon Oct 26 00:15:02 +0000 2020,"STEAL! 

Star Projector Lights with Mini Disco Light, $13.99!
*USB Plugin

https://t.co/NzgkOjdlS0 https://t.co/btOvbjSuxD",0,Amazon
300,drjanaway,Mon Oct 26 00:15:06 +0000 2020,If 2020 was a film it would be a Netflix Adam Sandler original.,2,Netflix
301,4realevelin,Mon Oct 26 00:15:57 +0000 2020,RT @TROYCETV: I have been fasting for 24 hours (haven’t eaten anything) and I have been drinking lots of water all day .I feel soo much bet…,0,Netflix
302,Rigmarolefilm,Mon Oct 26 00:14:45 +0000 2020,"RT @Rigmarolefilm: Has there  ever been a movie you wanted to watch 

but you just didn’t want to pay for it ? 

#indiefilm #film #filmmake…",0,Netflix
303,KeithBa24613451,Mon Oct 26 00:14:30 +0000 2020,"So Netflix took a hit when they released cuties , so why not amazon because what’s happening in Wales with non esse… https://t.co/je6lozYRoH",0,Netflix
304,camilepremium,Mon Oct 26 00:14:30 +0000 2020,"AVAILABLE‼️

NETFLIX SHARED https://t.co/EixHBkMs8i",0,Netflix
305,cheesycornyme,Mon Oct 26 00:14:32 +0000 2020,"RT @merrillteaches: Can I have your Netflix crime documentary recommendations please? Have seen Making a Murderer, The Keepers, American mu…",0,Netflix
306,cafeconlethe,Mon Oct 26 00:14:34 +0000 2020,"watching a show on netflix called ""stranger things"". can you believe this shit",0,Netflix
307,imverrah,Mon Oct 26 00:14:34 +0000 2020,"RT @menggalurks: Behind-the-scenes during one of their sign language classes! Mara este Maine is so kyot 🧏🏻‍♀️

Watch Isa Pa With Feelings…",0,Netflix
308,billyclace,Mon Oct 26 00:14:35 +0000 2020,"RT @clace_heart: Found another adorable picture of #claryfray @Kat_McNamara ♡♥︎♡ 
#SaveShadowhunters #Shadowhunters 
BRING BACK SHADOWHUNTE…",0,Netflix
309,martinofj,Mon Oct 26 00:14:36 +0000 2020,"If you haven’t done so already, you need to watch The Super Mario Bros Super Show on Netflix. 1989 at its finest!!",0,Netflix
310,mang387127034,Mon Oct 26 00:14:36 +0000 2020,RT @jje0ng_2: ⚡️“NETFLIX 2PM ver.” https://t.co/JanC7v5lMu,0,Netflix
311,jennamalofeyy,Mon Oct 26 00:14:43 +0000 2020,@SwiftSteph @netflix We’re so 1000% right they should really hire us 💅🏼💅🏼,0,Netflix
312,cammyohcammy,Mon Oct 26 00:14:44 +0000 2020,i finally got the guts to watch The Social Dilemma on netflix and it gave me the exact reaction i was expecting. oo… https://t.co/LIvKQ2M6dB,0,Netflix
313,chewey_lewey,Mon Oct 26 00:14:45 +0000 2020,"RT @PubMerchant: Netflix: Are you still watching?

Someone’s daughter: https://t.co/Q9Ee7qVhZJ",0,Netflix
314,donkisslifetime,Mon Oct 26 00:14:59 +0000 2020,"RT @outletcreatif: fantastica will be on netflix next month and hello, love, goodbye in december🥺😭",0,Netflix
315,OliBekeee,Mon Oct 26 00:14:47 +0000 2020,@BighomieJargo Stop watching 305 and go to Netflix jor,0,Netflix
316,HustleBunny11,Mon Oct 26 00:14:49 +0000 2020,This is me rn perusing through Netflix lmao https://t.co/UNuVcSnMWj,0,Netflix
317,KlamiEndGame,Mon Oct 26 00:14:50 +0000 2020,Dont ghost us @Netflix please annonce that you have renew Julie &amp; The Phantoms for a season 2!!!!… https://t.co/1DgWaWN6dP,0,Netflix
318,vscoclown,Mon Oct 26 00:14:53 +0000 2020,RT @minalisconfused: if we don’t get a kaz scene like this i will destroy netflix headquarters with my bare hands https://t.co/fDFbvjpeE5,0,Netflix
319,leg1tseller,Mon Oct 26 00:14:54 +0000 2020,"3 MONTHS NETFLIX SHARED
 🏷P170 gcash

—1 profile = 1 device
— gc method; no hold/wipe
— legally paid 💯
❗with accoun… https://t.co/BjleMTxopG",0,Netflix
320,kaenails,Mon Oct 26 00:14:54 +0000 2020,Anybody ever watched McGraw Avenue on Netflix ?,0,Netflix
321,leg1tseller,Mon Oct 26 00:14:54 +0000 2020,murang netflix premium account netflix seller affordable cheap pabili mura lf netflix 3 months available shared nag… https://t.co/x4IArNJQWa,0,Netflix
322,Scoobywonton,Mon Oct 26 00:14:57 +0000 2020,"RT @jonlionfineart2: Finally finished my drawing this morning!

Who is SUPER PSYCHED for Sarah’s @netflix show, “Everything’s Fine”!?

Come…",0,Netflix
323,nonbirimelody,Mon Oct 26 00:14:58 +0000 2020,Wait hold up if I don't have wifi does that mean I can't netflix &amp; work out today😭😭,0,Netflix
324,NazliPetrin1988,Mon Oct 26 00:14:28 +0000 2020,RT @Alara00850305: @netflixturkiye #BayYanliş is the best thing happened in 2020. We’re eagerly awaiting for the 2nd season🙏 @netflix @glob…,0,Netflix
325,IngridMfloreess,Mon Oct 26 00:14:27 +0000 2020,quiero netflix and chill yaaaaaaa,0,Netflix
326,Nora_Shanahan,Mon Oct 26 00:14:27 +0000 2020,"Pride &amp; Prejudice has returned to Netflix, so when i’m channeling a victorian aesthetic for the next week you know why",0,Netflix
327,premiumsbodega,Mon Oct 26 00:14:27 +0000 2020,"Good morning. Open na po ako😊

Available offers:
💵150 pesos= Netflix 3 months 20 Days  shared
💵65 pesos = Netflix 1… https://t.co/CAEP0DDLb1",0,Netflix
328,___taylormade,Mon Oct 26 00:14:02 +0000 2020,Hookah &amp; Netflix type of night!,0,Netflix
329,billyclace,Mon Oct 26 00:14:02 +0000 2020,RT @clace_heart: Made my firt edit ! It really was about time. ♡♥︎♡ #SaveShadowhunters #Shadowhunters BRING BACK SHADOWHUNTERS!!! @netflix…,0,Netflix
330,geeblaster,Mon Oct 26 00:14:04 +0000 2020,can anyone with the Netflix app on their phone tell me if it still has the speedometer playback-adjustment feature?,0,Netflix
331,momma_preneur,Mon Oct 26 00:14:04 +0000 2020,Ayeee young Schitt$ Creek on Netflix funny asf,0,Netflix
332,billyclace,Mon Oct 26 00:14:06 +0000 2020,RT @BanewoodMeg: @clace_heart @netflix @hulu @FreeformTV @ConstantinFilm @NetflixLifee @HBOGOhelp @HBO @NetflixES @Kat_McNamara @Shadowhunt…,0,Netflix
333,MeeganReadCBC,Mon Oct 26 00:14:06 +0000 2020,"RT @ambermac: Looks like $600M was only a 1 year license! '#Apple, #Netflix and other streaming services explored the possibility of acquir…",0,Netflix
334,daynke_,Mon Oct 26 00:14:07 +0000 2020,RT @tjs121695: My brain is mush so I decided to watch that new animated movie on Netflix called Over the Moon and I SOBBED THROUGH THE WHOL…,0,Netflix
335,issachoise,Mon Oct 26 00:14:08 +0000 2020,@netflix can y’all just let the original writers have the creative freedom with avatar???? Please,0,Netflix
336,ericpilcher,Mon Oct 26 00:14:09 +0000 2020,"RT @netflix: When Moira Rose pronounces a word, the word is forever changed

(Bask upon on Schitt's Creek for supplemental demonstrations o…",0,Netflix
337,wallsinmyheartt,Mon Oct 26 00:14:10 +0000 2020,RT @stillxmind: –Harry Styles and some of his shows as a Netflix series https://t.co/6zdBH4U5Jo,0,Netflix
338,billyclace,Mon Oct 26 00:14:11 +0000 2020,RT @clace_heart: @BanewoodMeg @netflix @hulu @FreeformTV @ConstantinFilm @NetflixLifee @HBOGOhelp @HBO @NetflixES @Kat_McNamara @Shadowhunt…,0,Netflix
339,penguinarashi,Mon Oct 26 00:14:13 +0000 2020,"@z_grist a true crime

rest in peace mega mind on netflix
 ( ͡,° ͜ʖ ͡,°)💐🪦💐",0,Netflix
340,iismiz,Mon Oct 26 00:14:13 +0000 2020,"@SISPET35 @Almeida05Dani @idkmackk Homecoming is a live album, the Netflix special didn’t flop at all not everybody… https://t.co/HOA9MSJtbM",0,Netflix
341,billyclace,Mon Oct 26 00:14:13 +0000 2020,RT @clace_heart: @billyclace @netflix @hulu @FreeformTV @ConstantinFilm @NetflixLifee @HBOGOhelp @HBO @NetflixES @Kat_McNamara @Shadowhunte…,0,Netflix
342,Sokos6,Mon Oct 26 00:14:16 +0000 2020,Maybe it’s because I’m a huge chess nerd...but The Queen’s Gambit is 🔥🔥🔥 #QueensGambit  @netflix #sundayfunday… https://t.co/zCJeGhqBKA,0,Netflix
343,_iam_no1,Mon Oct 26 00:14:19 +0000 2020,"RT @preshgaza: If you’re all about breaking the toxic cycles of culture and religion, you’d enjoy these shows on Netflix 

1. Unorthodox (H…",0,Netflix
344,fake_hbic,Mon Oct 26 00:14:20 +0000 2020,RT @TROYCETV: I have been fasting for 24 hours (haven’t eaten anything) and I have been drinking lots of water all day .I feel soo much bet…,0,Netflix
345,DoroBuccii,Mon Oct 26 00:14:20 +0000 2020,@netflix give us a season 2 army pleaseeeeeeeeeeeeeeee,0,Netflix
346,_xaliyahh,Mon Oct 26 00:14:22 +0000 2020,I started some crazy ass show y’all @Netflix get me every time,0,Netflix
347,angieslife,Mon Oct 26 00:14:22 +0000 2020,"@jonlionfineart2 @netflix @sarahcpr IT IS SO GREAT!!!!
@mmpadellan @NicolleDWallace @TheRickWilson @SteveSchmidtSES… https://t.co/0hdolF6TPP",0,Netflix
348,RaOldguy,Mon Oct 26 00:14:24 +0000 2020,"Netflix, comedy/ love story or drama murder mystery?",0,Netflix
349,KeiSays,Mon Oct 26 00:14:59 +0000 2020,@durandbernarr @netflix @hulu @PrimeVideo @AppleTV @BravoTV @Roku Do you see this? I’d subscribe for this content!,0,Netflix
350,FFIIIINNN,Mon Oct 26 00:15:00 +0000 2020,RT @catrasmile: reminder to PLEASE watch ‘Over The Moon’ on netflix!! https://t.co/J3tm1Alov9,0,Netflix
351,MartensDeb,Mon Oct 26 00:15:56 +0000 2020,"@TeamTrump @realDonaldTrump Joe Biden's Ad Campaigns are amazing.
So many of them.
Even on Hulu &amp; Netflix. https://t.co/B48ATt4xhO",0,Netflix
352,HeartOfGold414,Mon Oct 26 00:15:27 +0000 2020,Fs Finna Roll Up w. A Side Of DND &amp; Netflix When I Get Back,0,Netflix
353,reniellaprems,Mon Oct 26 00:15:28 +0000 2020,spotify and netflix for sale!!! #reniellaLegit https://t.co/9PKQa5VRpy,0,Netflix
354,aldarapfdez,Mon Oct 26 00:15:29 +0000 2020,"RT @MileyUpdates: Thinking of how iconic would be a Miley doc on Netflix..so many stuff of her life to be included, Disney boycotting CBT a…",0,Netflix
355,REDHEAD_Missy,Mon Oct 26 00:15:29 +0000 2020,RT @ChinaDoll_Daee: Monique won that lawsuit and all the old blacks shows on Netflix 😂,0,Netflix
356,longJohn905,Mon Oct 26 00:15:32 +0000 2020,@theytrynabecrey To be honest I don’t know but I just found the link under one of the Big Time Rush members tweet a… https://t.co/5jBGb2cTaG,0,Netflix
357,thezuko_,Mon Oct 26 00:15:32 +0000 2020,Watching The Queen’s Gambit on Netflix and I love it.,0,Netflix
358,itsLONGWAYnow,Mon Oct 26 00:15:36 +0000 2020,take me a shower twist one.. find something on Netflix and rest,0,Netflix
359,sterlesbic,Mon Oct 26 00:15:38 +0000 2020,"RT @Evgeniya_NNN: @netflix The thing I only want is renew of #TeenageBountyHunters 
 
Fix your wrong hasty decisions and #SaveTeenageBounty…",0,Netflix
360,lisademons,Mon Oct 26 00:15:39 +0000 2020,"RT @Iisafeels: “are you netflix? because i could watch you for hours"" https://t.co/GEQA0DUuxD",0,Netflix
361,billyclace,Mon Oct 26 00:15:39 +0000 2020,"RT @clace_heart: Literally my favorite picture of #ClaryFray @Kat_McNamara ♡♥︎♡
#SaveShadowhunters #Shadowhunters #KathrineMcnamara 
BRING…",0,Netflix
362,MrDVine,Mon Oct 26 00:15:41 +0000 2020,RT @davidschneider: I’m furious! Netflix is planning to ban me from watching its shows after I cancelled my subscription to Netflix. https:…,0,Netflix
363,joliestheron,Mon Oct 26 00:15:48 +0000 2020,@deliaxpaulson shush u (netflix or disney party),0,Netflix
364,chwestick,Mon Oct 26 00:15:48 +0000 2020,"#. OPEN ORDER !

♡ bukan link/mod
♡ 100% legal
♡ available andro &amp; ios
♡ full garansi 

t. jual beli jualan spotify… https://t.co/LFnbY1Zg4R",0,Netflix
365,PabloMurphy,Mon Oct 26 00:15:49 +0000 2020,"🎧📺🎮🖥

@Spotify, @Netflix, @disneyplus, @Twitch, @AppleTV &amp; more will be on the #PS5 at launch.

@PlayStation 📰:… https://t.co/DxatBoRCs0",0,Netflix
366,KBK11991,Mon Oct 26 00:15:49 +0000 2020,RT @TroBestman: Queen of the South...Money Heist. I need these new seasons from you. @netflix wassup?,0,Netflix
367,JaeBaeCRAZY,Mon Oct 26 00:15:50 +0000 2020,"Watched that dont kill cats or whatever documentary on netflix.... people really just be extra psycho , thank god i… https://t.co/n7DwkMKX5s",0,Netflix
368,TrianglOXSquare,Mon Oct 26 00:15:52 +0000 2020,@Meshael_ALS I mean I can’t say you are wrong but still😝 Netflix has the occasional good show or movie too😁although… https://t.co/kVy2rZHIWQ,0,Netflix
369,chyIerscrofano,Mon Oct 26 00:15:53 +0000 2020,RT @mingpdynasty: Me and the 3 writers of color who worked on the show quit due to racist exploitation and abuse. The show runner and creat…,0,Netflix
370,TeresaEvangelin,Mon Oct 26 00:15:53 +0000 2020,"I binged on this last night and this morning. Loved it. I couldn't stop watching, thought it was excellent. 

The Q… https://t.co/JmcLgmHvQP",0,Netflix
371,heart2stone,Mon Oct 26 00:15:54 +0000 2020,"I've actually went through a hot minute where I cancelled Netflix, never cancelled Prime, so I guess Netflix https://t.co/bm5ey2NeQc",0,Netflix
372,closer_myg,Mon Oct 26 00:15:54 +0000 2020,RT @netflix: BLACKPINK DELETED SCENE #4: Dying over this moment where Lisa and Rosé look back on the days they used to fight every single d…,0,Netflix
373,kimyasay,Mon Oct 26 00:15:55 +0000 2020,Netflix been pushing out really good KDramas lately 😭 1st ep of Itaewon Class was intense to say the least phew,0,Netflix
374,CaroleMyers,Mon Oct 26 00:15:27 +0000 2020,"@madrid_mike Strongly recommend the documentary SLUMLORD MILLIONAIRE about the lovely Jared Kushner, in the Netflix… https://t.co/RLDlkRoZgB",0,Netflix
375,SnakeEyes5576,Mon Oct 26 00:15:24 +0000 2020,@BarrySheerman The parents are the issue. It’s seems mainly in Labour areas. Best go sort them out Barry or at leas… https://t.co/IUGCqxx5TF,0,Netflix
376,topseturvy,Mon Oct 26 00:15:00 +0000 2020,RT @itsgenesmusic: I wonder if Rosé from BLACKPINK knows I've been thinking about her since I watched the Netflix doco on the weekend,0,Netflix
377,akaripeachy,Mon Oct 26 00:15:24 +0000 2020,"Netflix
1 month
Shared-Php50
Solo-Php150
3months&amp;20 days
Shared-Php150
Solo-Php 630

Spotify 
1 month-Php30
3 month… https://t.co/yh5CNuo6dU",0,Netflix
378,kawarthaNOW,Mon Oct 26 00:15:03 +0000 2020,"What's new on Netflix Canada in November. Featuring season four of The Crown, animated film The Liberator (on Remem… https://t.co/oHY6F6z1ve",0,Netflix
379,prpl,Mon Oct 26 00:15:03 +0000 2020,"Inside Shonda Rhimes' Series 'Bridgerton': ""We're Not Making Your Grandmother's Period Piece."" Bridgerton is a spra… https://t.co/JhhNsnqOda",0,Netflix
380,Leejaeplam,Mon Oct 26 00:15:03 +0000 2020,"RT @LeeJaeWookFocus: Lee Jae Wook | VAST ENT update.
⋆
@vastprbot @ljw_official 
#LeeJaeWook #이재욱 
#GoAra #고아라 #kstar 
#DoDoSolSolLaLaSol…",0,Netflix
381,sabrinafiree,Mon Oct 26 00:15:04 +0000 2020,Just bawled my eyes out watching Over the Moon on Netflix 😭🥺,0,Netflix
382,caipremiums,Mon Oct 26 00:15:04 +0000 2020,"— on-hand❗️

•netflix 3 months and 20 days shared - ₱150

     slot 1:
     slot 2:
     slot 3.
     slot 4.… https://t.co/XoTvAe9JwR",0,Netflix
383,KeenGemi,Mon Oct 26 00:15:04 +0000 2020,"RT @trsrpinks_: Blackpink worked hard to give blinkshits all they want, 3 comebacks, a no skip full album, domestic and international shows…",0,Netflix
384,Civrock,Mon Oct 26 00:15:08 +0000 2020,#TheQueensGambit on @netflix is really good. https://t.co/MoH5KpMhud,0,Netflix
385,sasaspace_,Mon Oct 26 00:15:08 +0000 2020,"👇
🌈NETFLIX 
🌈YOUTUBE 
🌈WATTPAD
🌈VIU
🌈SPOTIFY
🌈CANVA
🌈APPLE MUSIC
🌈WETV
🌈REMINI
🌈SCRIBD
🌈HBO GO
🌈CRUNCHYROLL
🌈DISNEY… https://t.co/PKyXr70ykr",0,Netflix
386,jackymrodriguez,Mon Oct 26 00:15:09 +0000 2020,What are some good movies or shows  on Netflix,0,Netflix
387,BrokenH3ADSET,Mon Oct 26 00:15:09 +0000 2020,@OnlyFinest_ Don’t you have Netflix or Hulu ? Or prime video ?,0,Netflix
388,JPPPeixoto,Mon Oct 26 00:15:10 +0000 2020,@VanityFair This guy and @netflix together only had this outcome possible. He also abandoned the trilogy that start… https://t.co/0qqt3rUd6L,0,Netflix
389,EJSmith60330009,Mon Oct 26 00:15:12 +0000 2020,"RT @LATiffani1: Beyonce is “heartbroken over brutalities in Nigeria”, as we all are 

Not one damn broken Illuminati heart from the fake as…",0,Netflix
390,WidDub228,Mon Oct 26 00:15:13 +0000 2020,RT @JBoydTMH: Just finished The Queens Gambit on Netflix and I didn’t think I would be so addicted to a psychological thriller about chess.…,0,Netflix
391,1xmyy,Mon Oct 26 00:15:13 +0000 2020,being in the house got me buying all these tv networks cus netflix n hulu don’t b enough,0,Netflix
392,mila1DNowUnited,Mon Oct 26 00:15:18 +0000 2020,"RT @chartsjatp: Guys, do you know what is important to help publicize the series (especially to Americans)? Order the songs on the radio, l…",0,Netflix
393,iSponge_,Mon Oct 26 00:15:19 +0000 2020,Amanda Knox: I watched this documentary on Netflix as well as Investigation Discovery. Both were really good. About… https://t.co/3JVQpe4oyP,0,Netflix
394,taleszvane,Mon Oct 26 00:15:19 +0000 2020,"RT @netflix: When Moira Rose pronounces a word, the word is forever changed

(Bask upon on Schitt's Creek for supplemental demonstrations o…",0,Netflix
395,TroBestman,Mon Oct 26 00:15:20 +0000 2020,Queen of the South...Money Heist. I need these new seasons from you. @netflix wassup?,0,Netflix
396,rowangingeraven,Mon Oct 26 00:15:22 +0000 2020,"@latino_slant OH! lol, I really am a Normie. I do hope it does well, even with it's sad ending...Netflix needs to p… https://t.co/FHIl1gY8lt",0,Netflix
397,thisisaksa,Mon Oct 26 00:15:23 +0000 2020,Let’s Netflix party a sad movie 🥰,0,Netflix
398,steventurous,Mon Oct 26 00:15:23 +0000 2020,Is there a 6-part Netflix doc yet about why the abbreviation for America’s Funnies Home Videos was AFV?,0,Netflix
399,Rainier94960732,Mon Oct 26 00:13:59 +0000 2020,@marie_hill20202 Netflix forgot that she brings bad luck. #CancelNetflix,0,Netflix
400,horrorfreq,Mon Oct 26 00:15:46 +0000 2020,"What season of 90 Day Fiance is this?
Why tf can't these bishes Google the culture of the country they are moving t… https://t.co/iMq46pcNE6",1,Google
401,matt4w,Mon Oct 26 00:15:58 +0000 2020,That warm fuzzy feeling when @googledownunder sends you an email offering a lucrative $0 off an Google Pixel 5 🥰 https://t.co/ttlurGz5fU,0,Google
402,JBsWhatsOn,Mon Oct 26 00:15:31 +0000 2020,Cocteau Twins - Fifty Fifty Clowns https://t.co/NnbtWaFFSp #NowPlaying #6music,0,Google
403,Juliapower10,Mon Oct 26 00:15:29 +0000 2020,@HamillHimself @JuneCasagrande @JoeBiden He tweeted it just around when trumps administration completed their own s… https://t.co/WDc6MR4WQn,0,Google
404,StaceyM78844177,Mon Oct 26 00:15:29 +0000 2020,"RT @trish_regan: .@RobertKennedyJr: 

""Our rights can only be subverted if they impose censorship, silencing people who want to speak. This…",0,Google
405,elliexmachina,Mon Oct 26 00:15:29 +0000 2020,"RT @ChicagoLeah: Every two years, I get annoyed that Chicago Board of Elections doesn't make a map of early voting sites. So here's a map o…",0,Google
406,tsarlat,Mon Oct 26 00:15:30 +0000 2020,#google search console https://t.co/SFFUVY2YPk,0,Google
407,tinyjohnny127,Mon Oct 26 00:15:30 +0000 2020,RT @sunbathed_: sum nctzens really thought that during global fansigns the only one in the room is your kpop boy? who did you think was tra…,0,Google
408,cliffordanglade,Mon Oct 26 00:15:30 +0000 2020,"@VP @robertcobrien @ScottMorrisonMP(Pt9)@RTCSNV,@NYCTSubway,@NYCTBus,@PATHTrain,Las Vegas,NV strip,downtown&amp;… https://t.co/1cHQjcW0bR",0,Google
409,GigelMarinescu,Mon Oct 26 00:15:30 +0000 2020,$SPX S&amp;P 500 highs based on bullish behavior and little evidence here is who we think are worth buying despite this… https://t.co/jVfXd87NTK,0,Google
410,pogosj1,Mon Oct 26 00:15:31 +0000 2020,Mountain View: Drifloon 97.8% (15/14/15) CP:510 (L15) Astonish/Shadow Ball till 17:44:39 (verified) (29m 8s).https://t.co/Y8xm5a4YeC,0,Google
411,freenzie16,Mon Oct 26 00:15:32 +0000 2020,"@benedictevans This is a great counter-argument, especially if Google can demonstrate it is truly the superior sear… https://t.co/eogYkopjNj",0,Google
412,4nge_sauvage,Mon Oct 26 00:15:27 +0000 2020,"RT @TrendHanbin: [REMINDER] [201026]

#HANBIN related (English) pages to visit:

Google : https://t.co/BzrxgrwfQt
Wiki : https://t.co/r8DYf…",0,Google
413,twood3,Mon Oct 26 00:15:32 +0000 2020,RT @MacRumors: Google Reportedly Pays Apple $8-12 Billion Per Year to be Default iOS Search Engine https://t.co/K3hEgEdL5N by @hartleycharl…,0,Google
414,hxlds,Mon Oct 26 00:15:32 +0000 2020,"RT @njoffline: Made a Google Maps of Places that are doing FREE meals for #ENDCHILDFOODPOVERTY

https://t.co/C2JRfY3kr8 https://t.co/Urcnl0…",0,Google
415,loverboishooky,Mon Oct 26 00:15:33 +0000 2020,"4

Listen to the live podcast of The Unheard Truth from the Bible Episode 10: Life in the Thousand Years II.

Downl… https://t.co/moJmJzsWWl",0,Google
416,garryhutchison,Mon Oct 26 00:15:33 +0000 2020,RT @adamMatthew: Google Searches for 'Can I Change My Vote' Spike Following Hunter Biden Sex Tape Release https://t.co/8qlmKefJOW via @gate…,0,Google
417,sarahemelia,Mon Oct 26 00:15:33 +0000 2020,@tricycles i looked it up on google and it says that it stands for both.,0,Google
418,2yeonhan,Mon Oct 26 00:15:37 +0000 2020,"RT @jeonkwonwhoa: [ HELP RT ]

SEALED ‘SEMICOLON’ PRE-ORDER (Non-Profit)

⚡️ PRICE: 700/each all in + LSF

- First Press
- Complete Inclusi…",0,Google
419,loverboishooky,Mon Oct 26 00:15:37 +0000 2020,"5

Listen to the live podcast of The Unheard Truth from the Bible Episode 10: Life in the Thousand Years II.

Downl… https://t.co/WOJC2M0PzV",0,Google
420,britt_deshae,Mon Oct 26 00:15:38 +0000 2020,Everytime ppl ask me a pregnancy question I be like “idk that was a long ass time ago “🤣🤣🤣 cause I don’t fucking kn… https://t.co/ISgjYhzG9d,0,Google
421,DavidJohnson_27,Mon Oct 26 00:15:38 +0000 2020,RT @jayrosen_nyu: Are there any school teachers within reach of my tweet who can help me and one of my grad students out by taking a simple…,0,Google
422,mr_lovah,Mon Oct 26 00:15:27 +0000 2020,"RT @dbongino: If Donald Trump wins again, despite
-Twitter
-YouTube
-Facebook
-Google
-ABC
-NBC
-CBS
-CNN
-MSNBC
-and the Hollywood hate ma…",0,Google
